time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
37.73000000,0.01030782,3728,0.00009891,0.00000000,0,0.00000077,9336,9350,22,0.00222981
37.83000000,0.00779620,3779,0.00009053,0.00000000,0,0.00000079,9350,9388,43,0.00222854
37.92500000,0.00791088,3733,0.00012747,0.00000000,0,0.00000051,9388,9447,72,0.00212363
38.03000000,0.00767805,3787,0.00003185,0.00000000,0,0.00000060,9447,9461,16,0.00169928
38.13000000,0.00799476,3757,0.00001922,0.00000000,0,0.00000058,9461,9467,6,0.00227211
38.23000000,0.00754203,3768,0.00004535,0.00000000,0,0.00000059,9467,9479,14,0.00163778
38.32500000,0.00758879,3694,0.00004828,0.00000000,0,0.00000049,9479,9500,22,0.00148898
38.43000000,0.00882367,3753,0.00013247,0.00000000,0,0.00000079,9500,9547,73,0.00141623
38.53000000,0.00778275,3763,0.00004131,0.00000000,0,0.00000053,9547,9561,20,0.00234011
38.63000000,0.00808450,3778,0.00005421,0.00000000,0,0.00000044,9561,9560,16,0.00231787
38.73000000,0.01046193,3759,0.00016596,0.00000000,0,0.00000081,9560,9580,34,0.00210506
38.83000000,0.00751432,3759,0.00008050,0.00000000,0,0.00000049,9580,9603,32,0.00219206
38.93000000,0.00798635,3774,0.00016762,0.00000000,0,0.00000050,9603,9666,92,0.00152329
39.03000000,0.00752379,3763,0.00001636,0.00000000,0,0.00000082,9666,9668,5,0.00153097
39.13000000,0.00728127,3796,0.00003309,0.00000000,0,0.00000069,9668,9677,13,0.00224945
39.23000000,0.00916316,3790,0.00003474,0.00000000,0,0.00000141,9677,9686,12,0.00213513
39.33000000,0.01005818,3829,0.00012166,0.00000000,0,0.00000077,9686,9716,59,0.00129404
39.43000000,0.01134445,3764,0.00004864,0.00000000,0,0.00000073,9716,9722,8,0.00145407
39.53000000,0.00778856,3730,0.00019809,0.00000000,0,0.00000054,9722,9751,79,0.00165254
39.63000000,0.01091725,3707,0.00029729,0.00000000,0,0.00000077,9751,9777,71,0.00250267
39.73000000,0.01106764,3768,0.00036744,0.00000000,0,0.00000079,9777,9842,108,0.00219414
39.83000000,0.01082527,3769,0.00016269,0.00000000,0,0.00000068,9842,9867,45,0.00221136
39.93000000,0.00830648,3818,0.00003228,0.00000000,0,0.00000044,9867,9868,9,0.00189923
40.03000000,0.00772991,3771,0.00014391,0.00000000,0,0.00000055,9868,9882,51,0.00231704
40.13000000,0.00865937,3807,0.00016219,0.00000000,0,0.00000066,9882,9875,57,0.00232523
40.22500000,0.00789418,3795,0.00013681,0.00000000,0,0.00000044,9875,9914,71,0.00222794
40.33000000,0.00839775,3791,0.00002443,0.00000000,0,0.00000048,9914,9913,7,0.00171181
40.43000000,0.00833326,3731,0.00004967,0.00000000,0,0.00000069,9913,9911,12,0.00142829
40.53000000,0.00965688,3760,0.00009013,0.00000000,0,0.00000057,9911,9929,35,0.00154764
40.63000000,0.01131374,3804,0.00047732,0.00000000,0,0.00000075,9929,9836,74,0.00134948
40.73000000,0.00907178,3764,0.00006692,0.00000000,0,0.00000052,9836,9831,19,0.00144306
40.83000000,0.00820356,3777,0.00002648,0.00000000,0,0.00000055,9831,9834,10,0.00245684
40.93000000,0.00781012,3766,0.00008850,0.00000000,0,0.00000073,9834,9830,27,0.00143503
41.03000000,0.00758507,3744,0.00009653,0.00000000,0,0.00000055,9830,9852,36,0.00225510
41.13000000,0.00836044,3773,0.00025211,0.00000000,0,0.00000060,9852,9894,124,0.00224010
41.23000000,0.00801199,3807,0.00010921,0.00000000,0,0.00000149,9894,9916,53,0.00147424
41.33000000,0.00827176,3773,0.00001658,0.00000000,0,0.00000093,9916,9921,6,0.00142072
41.43000000,0.00772165,3738,0.00016834,0.00000000,0,0.00000060,9921,9958,68,0.00154661
41.53000000,0.01104031,3779,0.00030143,0.00000000,0,0.00000076,9958,9921,77,0.00152927
41.63000000,0.01131020,3794,0.00027413,0.00000000,0,0.00000069,9921,9961,92,0.00135631
41.73000000,0.00802528,3810,0.00014673,0.00000000,0,0.00000056,9961,9960,49,0.00143620
41.83000000,0.00825387,3777,0.00001848,0.00000000,0,0.00000056,9960,9961,7,0.00138540
41.93000000,0.00800134,3772,0.00028250,0.00000000,0,0.00000073,9961,9951,110,0.00243808
42.03000000,0.01065248,3747,0.00016952,0.00000000,0,0.00000080,9951,9983,63,0.00231675
42.13000000,0.00830737,3756,0.00015742,0.00000000,0,0.00000069,9983,10039,83,0.00224481
42.23000000,0.00963373,3807,0.00011159,0.00000000,0,0.00000067,10039,10073,50,0.00222754
42.33000000,0.01109413,3710,0.00002256,0.00000000,0,0.00000072,10073,10076,3,0.00140640
42.43000000,0.01049638,3711,0.00027347,0.00000000,0,0.00000082,10076,10104,62,0.00222119
42.53000000,0.01086997,3740,0.00032562,0.00000000,0,0.00000133,10104,10139,76,0.00147327
42.63000000,0.01023021,3791,0.00019834,0.00000000,0,0.00000079,10139,10156,84,0.00154923
42.73000000,0.01116128,3789,0.00020275,0.00000000,0,0.00000071,10156,10157,45,0.00241582
42.83000000,0.00807196,3795,0.00001051,0.00000000,0,0.00000057,10157,10160,4,0.00224299
42.93000000,0.00791474,3748,0.00017129,0.00000000,0,0.00000094,10160,10171,60,0.00226673
43.03000000,0.00909086,3726,0.00015078,0.00000000,0,0.00000062,10171,10208,61,0.00220855
43.13000000,0.01146526,3768,0.00026188,0.00000000,0,0.00000092,10208,10251,86,0.00229562
43.23000000,0.01098822,3800,0.00017958,0.00000000,0,0.00000087,10251,10224,25,0.00167213
43.33000000,0.01068833,3752,0.00001049,0.00000000,0,0.00000068,10224,10226,2,0.00143535
43.43000000,0.00774950,3733,0.00008250,0.00000000,0,0.00000073,10226,10246,30,0.00229863
43.53000000,0.00845011,3731,0.00009707,0.00000000,0,0.00000060,10246,10272,44,0.00236583
43.63000000,0.01090209,3789,0.00022022,0.00000000,0,0.00000079,10272,10288,62,0.00223701
43.73000000,0.00856381,3796,0.00003909,0.00000000,0,0.00000062,10288,10296,14,0.00232437
43.83000000,0.00767437,3761,0.00004102,0.00000000,0,0.00000075,10296,10302,11,0.00144073
43.93000000,0.01050862,3744,0.00010961,0.00000000,0,0.00000072,10302,10273,26,0.00161932
44.03000000,0.00818192,3741,0.00014037,0.00000000,0,0.00000055,10273,10329,71,0.00227140
44.13000000,0.00807069,3770,0.00018479,0.00000000,0,0.00000063,10329,10274,31,0.00218576
44.23000000,0.01088186,3734,0.00003702,0.00000000,0,0.00000079,10274,9990,5,0.00149784
44.33000000,0.01041354,3735,0.00019783,0.00000000,0,0.00000082,9990,9986,39,0.00229312
44.43000000,0.00761350,3737,0.00015008,0.00000000,0,0.00000047,9986,10035,62,0.00241571
44.52500000,0.01158004,3794,0.00020483,0.00000000,0,0.00000081,10035,10097,71,0.00146172
44.63000000,0.01075779,3770,0.00012917,0.00000000,0,0.00000099,10097,10097,35,0.00223907
44.73000000,0.00850708,3754,0.00000784,0.00000000,0,0.00000074,10097,10099,2,0.00237210
44.83000000,0.00775738,3802,0.00007613,0.00000000,0,0.00000062,10099,10124,35,0.00210067
44.93000000,0.01159116,3763,0.00008889,0.00000000,0,0.00000067,10124,10134,20,0.00223514
45.03000000,0.00874426,3763,0.00016813,0.00000000,0,0.00000081,10134,10140,64,0.00220044
45.13000000,0.00836656,3771,0.00008996,0.00000000,0,0.00000097,10140,10166,41,0.00163582
45.23000000,0.00995530,3764,0.00010268,0.00000000,0,0.00000047,10166,10190,45,0.00151387
45.33000000,0.01210514,3784,0.00003339,0.00000000,0,0.00000076,10190,10190,8,0.00228338
45.43000000,0.01062384,3789,0.00015901,0.00000000,0,0.00000093,10190,10210,44,0.00218774
45.53000000,0.01121384,3763,0.00003959,0.00000000,0,0.00000081,10210,10212,5,0.00154048
45.63000000,0.00972142,3754,0.00012394,0.00000000,0,0.00000073,10212,10205,39,0.00170690
45.73000000,0.01013501,3750,0.00013352,0.00000000,0,0.00000072,10205,10237,51,0.00246492
45.83000000,0.01149814,3780,0.00028378,0.00000000,0,0.00000071,10237,10235,66,0.00227543
45.93000000,0.00804125,3785,0.00005362,0.00000000,0,0.00000057,10235,10241,18,0.00227543
46.03000000,0.00798350,3753,0.00002375,0.00000000,0,0.00000080,10241,10243,7,0.00220813
46.13000000,0.00826593,3743,0.00006280,0.00000000,0,0.00000077,10243,10243,24,0.00237299
46.23000000,0.00831681,3735,0.00000806,0.00000000,0,0.00000076,10243,10245,2,0.00228417
46.33000000,0.00778177,3735,0.00001807,0.00000000,0,0.00000057,10245,10250,5,0.00153506
46.43000000,0.00823857,3725,0.00007029,0.00000000,0,0.00000055,10250,10261,29,0.00231643
46.53000000,0.00800725,3777,0.00010865,0.00000000,0,0.00000053,10261,10257,40,0.00236787
46.63000000,0.00871788,3793,0.00000880,0.00000000,0,0.00000104,10257,10261,5,0.00139544
46.73000000,0.01013430,3810,0.00010378,0.00000000,0,0.00000073,10261,10248,31,0.00142910
46.83000000,0.01156154,3784,0.00003363,0.00000000,0,0.00000089,10248,10253,8,0.00138630
46.93000000,0.01054924,3727,0.00024784,0.00000000,0,0.00000073,10253,10211,39,0.00142471
47.03000000,0.01000050,3713,0.00023323,0.00000000,0,0.00000087,10211,10248,71,0.00134580
47.13000000,0.00995708,3784,0.00011265,0.00000000,0,0.00000049,10248,10290,61,0.00228491
47.23000000,0.00789638,3801,0.00007719,0.00000000,0,0.00000072,10290,10303,34,0.00223136
47.33000000,0.00814154,3715,0.00001234,0.00000000,0,0.00000044,10303,10306,4,0.00252114
47.43000000,0.01060171,3766,0.00021423,0.00000000,0,0.00000069,10306,10315,44,0.00221726
47.53000000,0.00809072,3769,0.00015954,0.00000000,0,0.00000055,10315,10331,59,0.00143072
47.63000000,0.00835881,3765,0.00020679,0.00000000,0,0.00000058,10331,10324,74,0.00140013
47.73000000,0.00808146,3798,0.00008983,0.00000000,0,0.00000046,10324,10340,35,0.00143492
47.83000000,0.00874789,3791,0.00006697,0.00000000,0,0.00000047,10340,10308,9,0.00219740
47.93000000,0.00828948,3795,0.00014403,0.00000000,0,0.00000059,10308,10329,52,0.00141854
48.03000000,0.00855705,3794,0.00005100,0.00000000,0,0.00000069,10329,10342,18,0.00147226
48.13000000,0.01096892,3781,0.00010592,0.00000000,0,0.00000098,10342,10319,15,0.00144346
48.23000000,0.00792657,3779,0.00005441,0.00000000,0,0.00000111,10319,10335,25,0.00139526
48.33000000,0.00817376,3793,0.00018046,0.00000000,0,0.00000067,10335,10317,55,0.00160545
48.43000000,0.00842829,3767,0.00000622,0.00000000,0,0.00000060,10317,10318,2,0.00154713
48.53000000,0.00994228,3726,0.00007954,0.00000000,0,0.00000112,10318,10330,26,0.00267722
48.63000000,0.01078222,3760,0.00011873,0.00000000,0,0.00000074,10330,10323,39,0.00143489
48.73000000,0.00962925,3801,0.00013833,0.00000000,0,0.00000086,10323,10342,66,0.00158838
48.83000000,0.00813516,3799,0.00007593,0.00000000,0,0.00000055,10342,10324,20,0.00220121
48.93000000,0.00995243,3797,0.00001481,0.00000000,0,0.00000079,10324,10327,7,0.00147910
49.03000000,0.00993554,3738,0.00005039,0.00000000,0,0.00000080,10327,10333,15,0.00223797
49.13000000,0.00739483,3783,0.00005455,0.00000000,0,0.00000054,10333,10334,15,0.00229804
49.23000000,0.00938950,3791,0.00011232,0.00000000,0,0.00000062,10334,10374,55,0.00225496
49.33000000,0.00797960,3799,0.00010232,0.00000000,0,0.00000056,10374,10374,43,0.00236371
49.43000000,0.01153412,3738,0.00002118,0.00000000,0,0.00000078,10374,10377,3,0.00225657
49.53000000,0.00961658,3740,0.00008453,0.00000000,0,0.00000067,10377,10396,35,0.00229635
49.63000000,0.01091785,3762,0.00015093,0.00000000,0,0.00000068,10396,10389,30,0.00213177
49.73000000,0.00941859,3757,0.00013211,0.00000000,0,0.00000077,10389,10384,50,0.00214271
49.83000000,0.00880190,3759,0.00005220,0.00000000,0,0.00000078,10384,10382,18,0.00232380
49.93000000,0.01137566,3772,0.00004608,0.00000000,0,0.00000075,10382,10387,13,0.00226905
50.03000000,0.00971128,3785,0.00003308,0.00000000,0,0.00000083,10387,10397,12,0.00225722
50.13000000,0.00870832,3735,0.00012086,0.00000000,0,0.00000047,10397,10428,54,0.00215646
50.23000000,0.00806666,3773,0.00004079,0.00000000,0,0.00000055,10428,10421,10,0.00225871
50.33000000,0.00853308,3768,0.00002141,0.00000000,0,0.00000055,10421,10421,5,0.00232393
50.43000000,0.01092216,3806,0.00015090,0.00000000,0,0.00000065,10421,10417,40,0.00229891
50.53000000,0.00937173,3749,0.00002435,0.00000000,0,0.00000084,10417,10424,8,0.00150083
50.63000000,0.00816414,3771,0.00002955,0.00000000,0,0.00000069,10424,10426,10,0.00138042
50.73000000,0.01106418,3835,0.00006038,0.00000000,0,0.00000079,10426,10431,16,0.00163646
50.83000000,0.00866385,3761,0.00005307,0.00000000,0,0.00000097,10431,10415,13,0.00242023
50.93000000,0.01106404,3778,0.00001360,0.00000000,0,0.00000077,10415,10416,4,0.00235745
51.03000000,0.01097528,3740,0.00000838,0.00000000,0,0.00000078,10416,10417,1,0.00198279
51.13000000,0.01086297,3755,0.00007471,0.00000000,0,0.00000064,10417,10436,24,0.00232611
51.23000000,0.00970861,3778,0.00003311,0.00000000,0,0.00000052,10436,10446,14,0.00234840
51.33000000,0.01139834,3764,0.00001520,0.00000000,0,0.00000086,10446,10448,2,0.00228701
51.43000000,0.01059989,3749,0.00007631,0.00000000,0,0.00000073,10448,10451,15,0.00222152
51.53000000,0.01198215,3796,0.00018209,0.00000000,0,0.00000104,10451,10456,47,0.00220843
51.63000000,0.00791188,3759,0.00010250,0.00000000,0,0.00000051,10456,10489,49,0.00137748
51.73500000,0.00873370,3795,0.00001105,0.00000000,0,0.00000092,10489,10491,4,0.00237326
51.83000000,0.00982280,3755,0.00001091,0.00000000,0,0.00000104,10491,10493,3,0.00221137
51.93000000,0.01139241,3743,0.00008071,0.00000000,0,0.00000107,10493,10494,19,0.00233619
52.03000000,0.01037065,3778,0.00002808,0.00000000,0,0.00000085,10494,10490,7,0.00150334
52.13000000,0.00817509,3741,0.00001091,0.00000000,0,0.00000058,10490,10493,5,0.00225690
52.23000000,0.00789107,3770,0.00002178,0.00000000,0,0.00000054,10493,10502,11,0.00143223
52.33000000,0.00790391,3785,0.00002336,0.00000000,0,0.00000052,10502,10510,10,0.00222126
52.43000000,0.00846304,3814,0.00002217,0.00000000,0,0.00000070,10510,10516,10,0.00220119
52.53000000,0.00803225,3719,0.00001825,0.00000000,0,0.00000072,10516,10521,5,0.00195172
52.63000000,0.00824265,3750,0.00003273,0.00000000,0,0.00000071,10521,10517,8,0.00146297
52.73000000,0.00805485,3758,0.00016235,0.00000000,0,0.00000065,10517,10509,59,0.00150851
52.83500000,0.01056039,3772,0.00001720,0.00000000,0,0.00000081,10509,10511,5,0.00234037
52.93500000,0.01068974,3781,0.00001653,0.00000000,0,0.00000092,10511,10513,3,0.00140121
53.03000000,0.01120005,3764,0.00005624,0.00000000,0,0.00000090,10513,10516,13,0.00138613
53.13000000,0.00789261,3786,0.00005977,0.00000000,0,0.00000051,10516,10529,22,0.00144959
53.23000000,0.00818760,3747,0.00000762,0.00000000,0,0.00000067,10529,10530,3,0.00220433
53.33500000,0.01049096,3750,0.00011874,0.00000000,0,0.00000069,10530,10529,23,0.00229057
53.43000000,0.01095683,3756,0.00018319,0.00000000,0,0.00000080,10529,10532,38,0.00229798
53.53500000,0.01152833,3802,0.00025346,0.00000000,0,0.00000079,10532,10516,51,0.00211672
53.63000000,0.01096470,3768,0.00007724,0.00000000,0,0.00000069,10516,10522,18,0.00148387
53.73000000,0.01149703,3741,0.00002403,0.00000000,0,0.00000072,10522,10519,5,0.00222496
53.83000000,0.01100835,3810,0.00012838,0.00000000,0,0.00000101,10519,10496,25,0.00250003
53.93500000,0.01089951,3740,0.00007893,0.00000000,0,0.00000076,10496,10498,21,0.00236015
54.03000000,0.01055901,3721,0.00016157,0.00000000,0,0.00000084,10498,10496,41,0.00220900
54.13000000,0.01168826,3781,0.00011056,0.00000000,0,0.00000090,10496,10502,26,0.00224097
54.23000000,0.00798588,3776,0.00009429,0.00000000,0,0.00000094,10502,10511,44,0.00225615
54.33500000,0.00904833,3771,0.00000852,0.00000000,0,0.00000063,10511,10514,4,0.00220083
54.43000000,0.00998559,3760,0.00000855,0.00000000,0,0.00000077,10514,10516,2,0.00212132
54.53000000,0.01006628,3740,0.00007497,0.00000000,0,0.00000088,10516,10500,19,0.00237884
54.63000000,0.00959711,3801,0.00011126,0.00000000,0,0.00000067,10500,10405,11,0.00155968
54.73000000,0.01076113,3769,0.00001146,0.00000000,0,0.00000097,10405,10407,3,0.00218198
54.83000000,0.01091961,3786,0.00006176,0.00000000,0,0.00000095,10407,10419,19,0.00232948
54.93500000,0.01080440,3796,0.00005375,0.00000000,0,0.00000097,10419,10413,12,0.00137221
55.03000000,0.01076263,3739,0.00004234,0.00000000,0,0.00000075,10413,10420,9,0.00139389
55.13500000,0.01095758,3742,0.00007728,0.00000000,0,0.00000062,10420,10426,16,0.00245025
55.23500000,0.00914792,3755,0.00005645,0.00000000,0,0.00000081,10426,10422,16,0.00232799
55.33500000,0.00781445,3741,0.00001531,0.00000000,0,0.00000065,10422,10427,6,0.00228559
55.43500000,0.00864788,3757,0.00000815,0.00000000,0,0.00000067,10427,10428,2,0.00240631
55.53500000,0.00779796,3733,0.00008181,0.00000000,0,0.00000053,10428,10415,20,0.00219921
55.63500000,0.00824121,3772,0.00000722,0.00000000,0,0.00000042,10415,10417,2,0.00220838
55.73500000,0.00771307,3711,0.00002870,0.00000000,0,0.00000059,10417,10419,6,0.00148775
55.83500000,0.00690943,3717,0.00012099,0.00000000,0,0.00000070,10419,10420,40,0.00144498
55.93000000,0.00839465,3751,0.00015338,0.00000000,0,0.00000061,10420,10438,66,0.00135954
56.03500000,0.01118689,3785,0.00023201,0.00000000,0,0.00000071,10438,10428,44,0.00163915
56.13500000,0.01190670,3783,0.00000908,0.00000000,0,0.00000069,10428,10429,4,0.00136853
56.23000000,0.00970671,3731,0.00002962,0.00000000,0,0.00000075,10429,10437,10,0.00138015
56.33000000,0.00913401,3725,0.00002902,0.00000000,0,0.00000051,10437,10430,8,0.00191649
56.43500000,0.00779438,3762,0.00005775,0.00000000,0,0.00000056,10430,10453,25,0.00234375
56.53500000,0.00836845,3724,0.00001842,0.00000000,0,0.00000053,10453,10452,3,0.00218295
56.63500000,0.01066071,3750,0.00001103,0.00000000,0,0.00000068,10452,10453,2,0.00235897
56.73500000,0.01116065,3774,0.00008509,0.00000000,0,0.00000084,10453,10454,18,0.00138800
56.83500000,0.01066179,3802,0.00009130,0.00000000,0,0.00000062,10454,10449,20,0.00135518
56.93500000,0.00864240,3804,0.00001700,0.00000000,0,0.00000054,10449,10451,8,0.00147577
57.03000000,0.00770234,3735,0.00003411,0.00000000,0,0.00000059,10451,10447,13,0.00220999
57.13500000,0.00866020,3785,0.00000941,0.00000000,0,0.00000059,10447,10445,1,0.00234843
57.23500000,0.00763483,3742,0.00002032,0.00000000,0,0.00000068,10445,10447,5,0.00234076
57.33500000,0.00840365,3744,0.00006660,0.00000000,0,0.00000054,10447,10453,24,0.00197480
57.43500000,0.00800237,3767,0.00010429,0.00000000,0,0.00000033,10453,10445,31,0.00140093
57.53500000,0.01150925,3784,0.00000691,0.00000000,0,0.00000072,10445,10446,2,0.00137196
57.63500000,0.00816081,3685,0.00000315,0.00000000,0,0.00000075,10446,10446,1,0.00136458
57.73500000,0.00809209,3756,0.00004279,0.00000000,0,0.00000064,10446,10450,15,0.00148566
